Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,power_proxy,wear_torque_ratio,temp_stress_index,rpm_torque_interaction,wear_category
0,296.3,307.2,1291,58.6,29,0,0,0,0,0,0,10.899999999999977,75652.6,0.48657718120805366,638.7399999999986,75652.6,0
0,296.3,307.3,1398,52.7,31,0,0,0,0,0,0,11.0,73674.6,0.5772811918063314,579.7,73674.6,0
0,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,11.0,79164.40000000001,0.5621805792163543,634.7,79164.40000000001,0
1,296.3,307.2,1454,42.5,35,0,0,0,0,0,0,10.899999999999977,61795.0,0.8045977011494253,463.24999999999903,61795.0,0
0,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,11.0,55297.5,1.0133333333333334,401.5,55297.5,0
0,296.2,307.3,1881,24.3,40,0,0,0,0,0,0,11.100000000000023,45708.3,1.5810276679841897,269.7300000000006,45708.3,0
0,296.2,307.3,1711,29.9,42,0,0,0,0,0,0,11.100000000000023,51158.899999999994,1.3592233009708738,331.89000000000067,51158.899999999994,0
0,296.2,307.3,1475,37.0,44,0,0,0,0,0,0,11.100000000000023,54575.0,1.1578947368421053,410.70000000000084,54575.0,0
0,296.4,307.4,1512,36.8,46,0,0,0,0,0,0,11.0,55641.6,1.216931216931217,404.79999999999995,55641.6,0
1,296.3,307.4,1335,50.5,48,0,0,0,0,0,0,11.099999999999966,67417.5,0.9320388349514563,560.5499999999982,67417.5,0
0,296.3,307.4,1472,39.9,51,0,0,0,0,0,0,11.099999999999966,58732.799999999996,1.2469437652811737,442.8899999999986,58732.799999999996,1
1,296.2,307.3,1477,35.2,53,0,0,0,0,0,0,11.100000000000023,51990.4,1.4640883977900552,390.7200000000008,51990.4,1
0,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,11.099999999999966,49984.0,1.9047619047619049,315.23999999999904,49984.0,1
0,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,11.100000000000023,55918.9,1.5633423180592991,400.71000000000083,55918.9,1
0,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,11.099999999999966,56032.0,1.7142857142857142,377.39999999999884,56032.0,1
2,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,11.100000000000023,59128.0,1.5897435897435896,421.80000000000086,59128.0,1
1,296.3,307.4,1958,19.1,67,0,0,0,0,0,0,11.099999999999966,37397.8,3.333333333333333,212.00999999999937,37397.8,1
0,296.4,307.4,1403,48.4,70,0,0,0,0,0,0,11.0,67905.2,1.417004048582996,532.4,67905.2,1
1,296.4,307.5,1684,31.4,72,0,0,0,0,0,0,11.100000000000023,52877.6,2.2222222222222223,348.5400000000007,52877.6,1
2,296.4,307.5,1596,35.1,75,0,0,0,0,0,0,11.100000000000023,56019.600000000006,2.077562326869806,389.6100000000008,56019.600000000006,1
0,296.6,307.6,1498,41.1,80,0,0,0,0,0,0,11.0,61567.8,1.9002375296912113,452.1,61567.8,1
0,296.7,307.7,1524,36.8,82,0,0,0,0,0,0,11.0,56083.2,2.1693121693121693,404.79999999999995,56083.2,1
0,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,11.0,65937.8,1.8708240534521159,482.9,65937.8,1
0,296.6,307.6,1809,25.1,86,0,0,0,0,0,0,11.0,45405.9,3.2950191570881224,276.1,45405.9,1
0,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,11.0,57670.799999999996,2.291666666666667,411.4,57670.799999999996,1
0,296.5,307.6,1431,45.2,90,0,0,0,0,0,0,11.100000000000023,64681.200000000004,1.948051948051948,501.72000000000105,64681.200000000004,1
0,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,11.100000000000023,65923.2,2.0627802690582957,483.960000000001,65923.2,1
2,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,11.100000000000023,74078.4,1.7472118959107807,586.0800000000012,74078.4,1
0,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,11.100000000000023,63621.799999999996,2.028688524590164,530.5800000000011,63621.799999999996,1
1,296.6,307.7,1474,52.6,101,0,0,0,0,0,0,11.099999999999966,77532.40000000001,1.8843283582089552,583.8599999999982,77532.40000000001,1
0,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,11.100000000000023,53834.5,3.0144927536231885,371.85000000000076,53834.5,1
0,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,11.100000000000023,62543.00000000001,2.3451327433628317,490.620000000001,62543.00000000001,1
0,296.6,307.6,1671,28.8,108,0,0,0,0,0,0,11.0,48124.8,3.6241610738255035,316.8,48124.8,1
0,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,11.099999999999966,58661.200000000004,2.842377260981912,418.4699999999987,58661.200000000004,1
0,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,11.0,46055.299999999996,4.497991967871486,262.9,46055.299999999996,1
1,296.7,307.7,1597,32.1,114,0,0,0,0,0,0,11.0,51263.700000000004,3.444108761329305,353.1,51263.700000000004,1
2,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,11.0,49623.5,3.7142857142857144,335.5,49623.5,1
0,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,11.0,58312.0,3.01980198019802,433.4,58312.0,1
0,296.8,307.8,1565,39.5,124,0,0,0,0,0,0,11.0,61817.5,3.0617283950617282,434.5,61817.5,1
0,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,11.0,57257.2,3.3689839572192515,400.4,57257.2,1
0,296.7,307.8,1605,31.3,128,0,0,0,0,0,0,11.100000000000023,50236.5,3.9628482972136228,347.43000000000075,50236.5,1
1,296.7,307.9,1874,21.3,130,0,0,0,0,0,0,11.199999999999989,39916.200000000004,5.829596412556054,238.55999999999977,39916.200000000004,1
2,296.7,307.9,1424,53.8,133,0,0,0,0,0,0,11.199999999999989,76611.2,2.4270072992700733,602.5599999999994,76611.2,1
0,296.7,307.9,1420,50.1,138,0,0,0,0,0,0,11.199999999999989,71142.0,2.700587084148728,561.1199999999994,71142.0,1
0,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,11.099999999999966,67228.0,2.8,543.8999999999983,67228.0,1
1,296.8,307.8,1664,32.8,142,0,0,0,0,0,0,11.0,54579.2,4.201183431952663,360.79999999999995,54579.2,1
1,296.8,307.9,1409,44.3,145,0,0,0,0,0,0,11.099999999999966,62418.7,3.200883002207506,491.7299999999985,62418.7,1
0,296.8,307.9,1718,25.2,148,0,0,0,0,0,0,11.099999999999966,43293.6,5.648854961832061,279.7199999999991,43293.6,1
1,296.9,307.8,1544,40.3,150,0,0,0,0,0,0,10.900000000000034,62223.2,3.6319612590799033,439.27000000000135,62223.2,1
0,296.9,307.8,1466,45.7,153,0,0,0,0,0,0,10.900000000000034,66996.2,3.2762312633832975,498.1300000000016,66996.2,2
0,296.8,307.8,1394,47.7,155,0,0,0,0,0,0,11.0,66493.8,3.1827515400410675,524.7,66493.8,2
1,296.9,307.8,1840,24.6,157,0,0,0,0,0,0,10.900000000000034,45264.0,6.1328125,268.14000000000084,45264.0,2
1,296.9,307.8,1477,37.2,160,0,0,0,0,0,0,10.900000000000034,54944.4,4.18848167539267,405.4800000000013,54944.4,2
0,296.9,307.8,1425,49.1,163,0,0,0,0,0,0,10.900000000000034,69967.5,3.2534930139720557,535.1900000000016,69967.5,2
1,297.0,307.9,1414,46.2,165,0,0,0,0,0,0,10.899999999999977,65326.8,3.4957627118644066,503.57999999999896,65326.8,2
0,297.0,307.8,1414,47.5,168,0,0,0,0,0,0,10.800000000000011,67165.0,3.463917525773196,513.0000000000006,67165.0,2
0,297.0,307.9,1595,31.7,170,0,0,0,0,0,0,10.899999999999977,50561.5,5.198776758409785,345.5299999999993,50561.5,2
2,296.9,307.8,1345,54.5,172,0,0,0,0,0,0,10.900000000000034,73302.5,3.099099099099099,594.0500000000019,73302.5,2
0,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,10.800000000000011,59342.7,4.796747967479675,387.72000000000037,59342.7,2
0,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,10.800000000000011,56465.5,4.773333333333333,394.2000000000004,56465.5,2
2,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,10.800000000000011,51004.8,5.6918238993710695,332.6400000000004,51004.8,2
0,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,10.699999999999989,49333.5,6.305084745762712,304.9499999999997,49333.5,2
0,297.0,307.8,1774,28.0,188,0,0,0,0,0,0,10.800000000000011,49672.0,6.482758620689655,302.4000000000003,49672.0,2
0,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,10.800000000000011,61144.200000000004,4.6116504854368925,434.1600000000005,61144.200000000004,2
2,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,10.799999999999955,56515.99999999999,4.705882352941177,429.83999999999816,56515.99999999999,2
0,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,10.800000000000011,54360.899999999994,5.9159159159159165,348.8400000000003,54360.899999999994,2
1,297.0,307.7,1498,47.1,199,0,0,0,0,0,0,10.699999999999989,70555.8,4.137214137214137,503.96999999999946,70555.8,2
0,297.0,307.8,1385,56.4,202,1,0,0,0,1,0,10.800000000000011,78114.0,3.519163763066202,609.1200000000006,78114.0,2
0,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,10.899999999999977,71295.0,4.08,534.0999999999989,71295.0,2
2,296.9,307.8,1549,35.8,206,1,1,0,0,0,0,10.900000000000034,55454.2,5.597826086956522,390.22000000000116,55454.2,2
1,296.9,307.8,1392,43.9,0,0,0,0,0,0,0,10.900000000000034,61108.799999999996,0.0,478.51000000000147,61108.799999999996,-1
1,296.9,307.7,2008,17.5,3,0,0,0,0,0,0,10.800000000000011,35140.0,0.16216216216216217,189.0000000000002,35140.0,0
0,296.9,307.7,1464,41.4,6,0,0,0,0,0,0,10.800000000000011,60609.6,0.14150943396226415,447.12000000000046,60609.6,0
0,297.0,307.7,1447,46.4,8,0,0,0,0,0,0,10.699999999999989,67140.8,0.16877637130801687,496.47999999999945,67140.8,0
1,296.9,307.6,1685,32.0,10,0,0,0,0,0,0,10.700000000000045,53920.0,0.30303030303030304,342.40000000000146,53920.0,0
1,296.8,307.5,1443,39.2,13,0,0,0,0,0,0,10.699999999999989,56565.600000000006,0.3233830845771144,419.4399999999996,56565.600000000006,0
0,296.9,307.5,1354,44.4,16,0,0,0,0,0,0,10.600000000000023,60117.6,0.3524229074889868,470.640000000001,60117.6,0
0,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,10.600000000000023,25305.300000000003,1.7475728155339805,98.58000000000023,25305.300000000003,0
0,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,10.600000000000023,60143.99999999999,0.5434782608695653,379.48000000000076,60143.99999999999,0
2,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,10.600000000000023,67475.09999999999,0.44624746450304265,511.98000000000104,67475.09999999999,0
1,296.9,307.4,1521,37.9,27,0,0,0,0,0,0,10.5,57645.9,0.6940874035989717,397.95,57645.9,0
1,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,10.599999999999966,64620.799999999996,0.6681514476614699,465.3399999999985,64620.799999999996,0
2,296.8,307.5,1695,30.0,33,0,0,0,0,0,0,10.699999999999989,50850.0,1.064516129032258,320.99999999999966,50850.0,0
2,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,10.800000000000011,53995.200000000004,1.0982658959537572,362.8800000000004,53995.200000000004,0
0,296.8,307.5,1347,54.8,43,0,0,0,0,0,0,10.699999999999989,73815.59999999999,0.7706093189964158,586.3599999999993,73815.59999999999,0
1,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,10.699999999999989,59598.00000000001,1.1335012594458438,414.0899999999996,59598.00000000001,0
0,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,10.799999999999955,59310.3,1.0983981693363845,461.1599999999981,59310.3,0
1,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,10.899999999999977,46818.0,1.7857142857142858,294.2999999999994,46818.0,0
0,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,10.900000000000034,59444.0,1.3383838383838382,420.7400000000013,59444.0,1
1,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,10.800000000000011,63781.5,1.2761020881670533,454.6800000000005,63781.5,1
0,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,10.799999999999955,68883.2,1.2393162393162394,494.6399999999979,68883.2,1
0,296.6,307.5,1557,35.1,60,0,0,0,0,0,0,10.899999999999977,54650.700000000004,1.6620498614958448,382.58999999999924,54650.700000000004,1
0,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,10.899999999999977,67830.0,1.158878504672897,572.2499999999989,67830.0,1
2,296.5,307.4,1432,49.2,64,0,0,0,0,0,0,10.899999999999977,70454.40000000001,1.2749003984063745,536.279999999999,70454.40000000001,1
1,296.5,307.4,1350,55.6,69,0,0,0,0,0,0,10.899999999999977,75060.0,1.2190812720848057,606.0399999999987,75060.0,1
1,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,10.799999999999955,46182.0,2.6865671641791042,278.63999999999885,46182.0,1
2,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,10.900000000000034,57596.0,1.953125,407.6600000000013,57596.0,1
1,296.4,307.3,2077,19.1,80,0,0,0,0,0,0,10.900000000000034,39670.700000000004,3.980099502487562,208.19000000000068,39670.700000000004,1
0,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,10.900000000000034,55762.5,2.155844155844156,408.75000000000125,55762.5,1
0,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,10.899999999999977,61986.100000000006,2.0383693045563547,443.6299999999991,61986.100000000006,1
0,296.5,307.5,1443,41.8,87,0,0,0,0,0,0,11.0,60317.399999999994,2.032710280373832,459.79999999999995,60317.399999999994,1
0,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,11.0,79194.0,1.480865224625624,650.1,79194.0,1
2,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,11.099999999999966,51274.0,2.84375,344.09999999999894,51274.0,1
0,296.6,307.6,1459,40.2,96,0,0,0,0,0,0,11.0,58651.8,2.3300970873786406,442.20000000000005,58651.8,1
0,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,11.100000000000023,59328.5,2.481012658227848,427.3500000000009,59328.5,1
2,296.6,307.7,1386,62.3,100,1,0,0,1,0,0,11.099999999999966,86347.8,1.5797788309636651,691.5299999999978,86347.8,1
1,296.7,307.8,1258,69.0,105,1,0,0,1,0,0,11.100000000000023,86802.0,1.5,765.9000000000016,86802.0,1
1,296.7,307.8,1375,51.4,108,0,0,0,0,0,0,11.100000000000023,70675.0,2.0610687022900764,570.5400000000011,70675.0,1
0,296.8,307.9,1706,30.8,111,0,0,0,0,0,0,11.099999999999966,52544.8,3.490566037735849,341.879999999999,52544.8,1
1,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,11.100000000000023,54172.799999999996,3.383233532934132,359.6400000000007,54172.799999999996,1
1,296.8,307.9,1843,25.2,116,0,0,0,0,0,0,11.099999999999966,46443.6,4.427480916030534,279.7199999999991,46443.6,1
0,296.7,307.9,1690,29.6,119,0,0,0,0,0,0,11.199999999999989,50024.0,3.888888888888889,331.5199999999997,50024.0,1
0,296.8,307.9,1413,46.5,121,0,0,0,0,0,0,11.099999999999966,65704.5,2.5473684210526315,516.1499999999984,65704.5,1
0,296.8,307.9,1489,33.4,123,0,0,0,0,0,0,11.099999999999966,49732.6,3.5755813953488373,370.7399999999989,49732.6,1
0,296.8,307.9,1271,61.4,125,0,0,0,0,0,0,11.099999999999966,78039.4,2.003205128205128,681.5399999999979,78039.4,1
1,296.8,307.9,1418,47.9,127,0,0,0,0,0,0,11.099999999999966,67922.2,2.5971370143149284,531.6899999999983,67922.2,1
1,296.9,307.8,1426,50.7,130,0,0,0,0,0,0,10.900000000000034,72298.2,2.5145067698259185,552.6300000000018,72298.2,1
0,296.9,307.9,1535,39.2,133,0,0,0,0,0,0,11.0,60172.00000000001,3.3084577114427858,431.20000000000005,60172.00000000001,1
0,296.9,307.8,1557,38.1,135,0,0,0,0,0,0,10.900000000000034,59321.700000000004,3.4526854219948846,415.2900000000013,59321.700000000004,1
0,296.9,307.8,1653,29.7,137,0,0,0,0,0,0,10.900000000000034,49094.1,4.462540716612378,323.730000000001,49094.1,1
0,296.9,307.9,1435,41.6,139,0,0,0,0,0,0,11.0,59696.0,3.2629107981220655,457.6,59696.0,1
1,297.0,307.9,1569,33.3,141,0,0,0,0,0,0,10.899999999999977,52247.7,4.110787172011662,362.96999999999923,52247.7,1
1,296.9,307.9,1385,44.8,144,0,0,0,0,0,0,11.0,62047.99999999999,3.14410480349345,492.79999999999995,62047.99999999999,1
0,297.0,307.9,1635,31.6,147,0,0,0,0,0,0,10.899999999999977,51666.0,4.50920245398773,344.4399999999993,51666.0,1
0,296.9,307.9,1423,43.9,149,0,0,0,0,0,0,11.0,62469.7,3.318485523385301,482.9,62469.7,1
0,297.0,307.9,1479,39.2,151,0,0,0,0,0,0,10.899999999999977,57976.8,3.7562189054726365,427.2799999999991,57976.8,2
0,297.0,307.9,1296,69.1,153,1,0,0,1,0,0,10.899999999999977,89553.59999999999,2.182596291012839,753.1899999999983,89553.59999999999,2
0,297.0,307.8,1553,33.3,155,0,0,0,0,0,0,10.800000000000011,51714.899999999994,4.518950437317785,359.6400000000003,51714.899999999994,2
0,297.0,307.9,1529,42.2,157,0,0,0,0,0,0,10.899999999999977,64523.8,3.634259259259259,459.97999999999905,64523.8,2
1,297.1,308.0,1690,25.6,159,0,0,0,0,0,0,10.899999999999977,43264.0,5.977443609022556,279.03999999999945,43264.0,2
0,297.1,308.0,1348,58.0,162,0,0,0,0,0,0,10.899999999999977,78184.0,2.7457627118644066,632.1999999999987,78184.0,2
0,297.2,308.1,1446,38.5,164,0,0,0,0,0,0,10.900000000000034,55671.0,4.151898734177215,419.65000000000134,55671.0,2
0,297.1,307.9,1456,50.0,166,0,0,0,0,0,0,10.799999999999955,72800.0,3.2549019607843137,539.9999999999977,72800.0,2
0,297.0,307.9,1350,47.7,168,0,0,0,0,0,0,10.899999999999977,64395.00000000001,3.4496919917864473,519.9299999999989,64395.00000000001,2
0,297.1,307.9,1507,38.3,170,0,0,0,0,0,0,10.799999999999955,57718.1,4.325699745547074,413.6399999999982,57718.1,2
2,297.0,307.9,1448,45.6,172,0,0,0,0,0,0,10.899999999999977,66028.8,3.6909871244635193,497.039999999999,66028.8,2
0,296.9,307.9,1626,29.9,177,0,0,0,0,0,0,11.0,48617.399999999994,5.728155339805825,328.9,48617.399999999994,2
2,297.0,307.9,1846,27.3,179,0,0,0,0,0,0,10.899999999999977,50395.8,6.3250883392226145,297.56999999999937,50395.8,2
2,297.0,307.8,1404,40.7,184,0,0,0,0,0,0,10.800000000000011,57142.8,4.4124700239808154,439.5600000000005,57142.8,2
0,297.0,307.8,1583,37.2,189,0,0,0,0,0,0,10.800000000000011,58887.600000000006,4.947643979057592,401.76000000000045,58887.600000000006,2
0,297.0,307.9,1436,47.7,191,0,0,0,0,0,0,10.899999999999977,68497.2,3.9219712525667347,519.9299999999989,68497.2,2
0,297.0,307.8,1609,35.6,193,0,0,0,0,0,0,10.800000000000011,57280.4,5.273224043715847,384.4800000000004,57280.4,2
2,297.0,307.7,1834,23.8,195,0,0,0,0,0,0,10.699999999999989,43649.200000000004,7.862903225806451,254.65999999999974,43649.200000000004,2
0,297.0,307.8,1316,61.2,200,1,0,0,0,1,0,10.800000000000011,80539.2,3.215434083601286,660.9600000000007,80539.2,2
0,296.9,307.8,1400,57.1,202,1,0,0,0,1,0,10.900000000000034,79940.0,3.476764199655766,622.3900000000019,79940.0,2
0,296.9,307.9,1367,47.1,204,0,0,0,0,0,0,11.0,64385.700000000004,4.241164241164241,518.1,64385.700000000004,2
0,297.1,308.1,1754,30.3,206,0,0,0,0,0,0,11.0,53146.200000000004,6.5814696485623,333.3,53146.200000000004,2
0,297.1,308.1,1487,34.6,208,0,0,0,0,0,0,11.0,51450.200000000004,5.842696629213483,380.6,51450.200000000004,2
1,297.1,308.1,1506,37.7,210,0,0,0,0,0,0,11.0,56776.200000000004,5.426356589147287,414.70000000000005,56776.200000000004,2
0,297.0,308.1,1362,52.5,213,1,0,0,0,1,0,11.100000000000023,71505.0,3.9813084112149535,582.7500000000011,71505.0,2
0,297.1,308.1,1584,36.8,215,0,0,0,0,0,0,11.0,58291.2,5.687830687830688,404.79999999999995,58291.2,2
0,297.0,308.1,1355,43.7,217,0,0,0,0,0,0,11.100000000000023,59213.50000000001,4.854586129753915,485.070000000001,59213.50000000001,2
1,297.1,308.1,1823,24.3,219,0,0,0,0,0,0,11.0,44298.9,8.656126482213438,267.3,44298.9,2
2,297.0,308.1,1517,41.4,222,0,0,0,0,0,0,11.100000000000023,62803.799999999996,5.235849056603774,459.54000000000093,62803.799999999996,2
0,297.1,308.1,1446,36.6,227,0,0,0,0,0,0,11.0,52923.6,6.037234042553191,402.6,52923.6,2
2,297.1,308.0,1559,38.8,229,0,0,0,0,0,0,10.899999999999977,60489.2,5.753768844221106,422.9199999999991,60489.2,2
1,297.1,308.1,1352,44.4,0,0,0,0,0,0,0,11.0,60028.799999999996,0.0,488.4,60028.799999999996,-1
1,297.2,308.3,1578,37.8,3,0,0,0,0,0,0,11.100000000000023,59648.399999999994,0.07731958762886598,419.58000000000084,59648.399999999994,0
1,297.2,308.3,1429,42.0,6,0,0,0,0,0,0,11.100000000000023,60018.0,0.13953488372093023,466.20000000000095,60018.0,0
1,297.2,308.3,1604,39.4,9,0,0,0,0,0,0,11.100000000000023,63197.6,0.22277227722772278,437.3400000000009,63197.6,0
0,297.3,308.5,1398,60.4,12,0,0,0,0,0,0,11.199999999999989,84439.2,0.19543973941368079,676.4799999999993,84439.2,0
0,297.3,308.4,1441,43.4,14,0,0,0,0,0,0,11.099999999999966,62539.4,0.3153153153153153,481.73999999999853,62539.4,0
2,297.3,308.4,1531,35.6,16,0,0,0,0,0,0,11.099999999999966,54503.6,0.4371584699453552,395.1599999999988,54503.6,0
0,297.2,308.3,1379,52.1,21,0,0,0,0,0,0,11.100000000000023,71845.90000000001,0.39548022598870053,578.3100000000012,71845.90000000001,0
0,297.3,308.3,1410,48.1,23,0,0,0,0,0,0,11.0,67821.0,0.4684317718940937,529.1,67821.0,0
0,297.3,308.4,1513,40.5,25,0,0,0,0,0,0,11.099999999999966,61276.5,0.6024096385542169,449.5499999999986,61276.5,0
0,297.3,308.5,1497,47.5,27,0,0,0,0,0,0,11.199999999999989,71107.5,0.5567010309278351,531.9999999999994,71107.5,0
0,297.3,308.4,1491,46.5,29,0,0,0,0,0,0,11.099999999999966,69331.5,0.6105263157894737,516.1499999999984,69331.5,0
0,297.3,308.4,1417,47.8,31,0,0,0,0,0,0,11.099999999999966,67732.59999999999,0.6352459016393442,530.5799999999983,67732.59999999999,0
1,297.4,308.6,1522,38.0,33,0,0,0,0,0,0,11.200000000000045,57836.0,0.8461538461538461,425.6000000000017,57836.0,0
0,297.3,308.4,1339,52.1,36,0,0,0,0,0,0,11.099999999999966,69761.90000000001,0.6779661016949152,578.3099999999982,69761.90000000001,0
1,297.2,308.3,1794,27.5,38,0,0,0,0,0,0,11.100000000000023,49335.0,1.3333333333333333,305.2500000000006,49335.0,0
0,297.2,308.4,1460,42.1,41,0,0,0,0,0,0,11.199999999999989,61466.0,0.951276102088167,471.5199999999995,61466.0,0
1,297.2,308.3,1776,28.0,43,0,0,0,0,0,0,11.100000000000023,49728.0,1.4827586206896552,310.80000000000064,49728.0,0
1,297.2,308.3,1431,43.7,46,0,0,0,0,0,0,11.100000000000023,62534.700000000004,1.029082774049217,485.070000000001,62534.700000000004,0
0,297.1,308.2,1347,50.8,49,0,0,0,0,0,0,11.099999999999966,68427.59999999999,0.9459459459459459,563.8799999999983,68427.59999999999,0
1,297.0,308.1,1507,43.1,51,0,0,0,0,0,0,11.100000000000023,64951.700000000004,1.1564625850340136,478.410000000001,64951.700000000004,1
1,297.0,308.0,1408,47.9,54,0,0,0,0,0,0,11.0,67443.2,1.1042944785276074,526.9,67443.2,1
1,297.0,307.9,1493,34.7,57,0,0,0,0,0,0,10.899999999999977,51807.100000000006,1.5966386554621848,378.2299999999992,51807.100000000006,1
1,296.9,307.9,1441,47.6,60,0,0,0,0,0,0,11.0,68591.6,1.2345679012345678,523.6,68591.6,1
2,296.9,307.9,1557,36.5,63,0,0,0,0,0,0,11.0,56830.5,1.68,401.5,56830.5,1
1,296.9,307.9,1979,20.4,68,0,0,0,0,0,0,11.0,40371.6,3.1775700934579443,224.39999999999998,40371.6,1
1,296.9,308.0,1430,55.9,71,0,0,0,0,0,0,11.100000000000023,79937.0,1.2478031634446398,620.4900000000013,79937.0,1
0,296.9,308.0,1658,41.0,74,0,0,0,0,0,0,11.100000000000023,67978.0,1.7619047619047619,455.10000000000093,67978.0,1
1,297.0,308.1,1355,51.4,76,0,0,0,0,0,0,11.100000000000023,69647.0,1.450381679389313,570.5400000000011,69647.0,1
2,297.0,308.1,1410,47.6,79,0,0,0,0,0,0,11.100000000000023,67116.0,1.625514403292181,528.3600000000012,67116.0,1
0,296.9,308.0,1521,34.5,84,0,0,0,0,0,0,11.100000000000023,52474.5,2.3661971830985915,382.9500000000008,52474.5,1
0,296.8,308.0,1371,54.5,86,0,0,0,0,0,0,11.199999999999989,74719.5,1.5495495495495495,610.3999999999994,74719.5,1
2,296.9,308.0,1318,53.5,88,0,0,0,0,0,0,11.100000000000023,70513.0,1.614678899082569,593.8500000000013,70513.0,1
1,297.0,308.1,1573,34.9,93,0,0,0,0,0,0,11.100000000000023,54897.7,2.5905292479108635,387.3900000000008,54897.7,1
0,297.0,308.1,1489,44.1,96,0,0,0,0,0,0,11.100000000000023,65664.90000000001,2.12860310421286,489.510000000001,65664.90000000001,1
2,297.0,308.1,2540,13.3,98,0,0,0,0,0,0,11.100000000000023,33782.0,6.8531468531468525,147.6300000000003,33782.0,1
